r_id	date	duration	name	price	qntysold
85777	9/18/2006	55	Like New Sony CLIE PEG-SJ30 Handheld PDA 	115	7
11753	9/19/2006	88	Palm Vx PDA/handheld w/ original box/contents 	236	7
86480	9/20/2006	29	Palm Pilot Professional w/ cradle 	134	11
86159	9/21/2006	60	Handspring treo 180 phone/organizer maybe bad 	108	0
99638	9/22/2006	67	NEW Palm Tungsten T Handheld Bluetooth >M130 	339	6
77807	9/23/2006	100	"PALM M105, HARDLY USED, IN BOX "	123	1
14317	9/24/2006	44	Compaq iPaq 3600 w/ Expansion Pack 	100	6
29549	9/25/2006	51	Palm IIIxe w/ leather case & screen covers 	234	12
93907	9/26/2006	26	Palm M125 w/ spare USB cable. 	193	6
54408	9/27/2006	27	franklin eBOOKman EBM-911. 16MB 	339	2
82534	9/28/2006	97	New Palm IIIXe with Cradle & Software CD 	111	12
59043	9/29/2006	86	MSI MS-2010 PDA BRAND NEW NR!!! 	250	1
91108	9/30/2006	4	Used Palm IIIx for parts or repair 	276	4
53125	10/1/2006	42	Like new Palm IIIxe 3xe III 3 PDA Handheld. 	308	6
48162	10/2/2006	61	NEW motherboard for Sharp/Newton PDA 	271	6
26917	10/3/2006	19	SONY CLIE PEG-N760C 760 PALM HANDHELD MP3 	225	11
41025	10/4/2006	40	Palm m505 w/ accessories 	132	9
52097	10/5/2006	9	Cassiopia E-100[Used Once]w/ 20 Screen Gaurds 	196	1
82893	10/6/2006	43	Newton 130 plus Accessories 	225	3
51950	10/7/2006	85	Palm IIIe and cradle 	345	0
20888	10/8/2006	10	Sony Clie PEG-SJ20 	255	12
69265	10/9/2006	90	PALM M500 with Proporta aluminium case 	236	9
54468	10/10/2006	69	Handspring Visor Deluxe Graphite Version 	296	8
54834	10/11/2006	42	HP Jornada 540 Series w/ Minstrel 540 !!!!!! 	128	5
13305	10/12/2006	70	Casio PV-100 PDA w/Sync Cradle and Software 	280	5
55671	10/13/2006	78	Palm m105 Cracked LCD-touchpad still works 	279	13
75326	10/14/2006	7	Palm PDA - US Robotics w/ Stylus and Case 	229	11
83571	10/15/2006	38	Sharp YO290P Memo Master Organizer NR 	254	3
50328	10/16/2006	99	NEC MobilePro 450 Handheld Personal Computer 	264	0
80968	10/17/2006	31	Phillips Velo Handhelp computer organizer 	137	8
57088	10/18/2006	56	Sony Clie PEG-SL10 Handheld 	250	11
18570	10/19/2006	12	Palm Zire Handheld New Unopened FREE SHIPPING 	214	14
93552	10/20/2006	29	Pocket PC Bible Life Application NEW UNOPENED 	230	5
36404	10/21/2006	3	Poceket PC T-Mobile PDA/Cell Combo-NO RESERVE 	136	7
94519	10/22/2006	18	Palm m105 8MB RAM w/Serial Cradle 	198	6
75857	10/23/2006	2	Maestro Pocket PC 	174	15
27595	10/24/2006	50	SONY CLIE PEG-NR70V COLOR PDA MP3 CAMERA NR70 	191	15
15601	10/25/2006	7	Palm PDA - US Robotics w/ Stylus and Case 	234	15
42546	10/26/2006	64	Palm VIIx Wireless PDA with Hot Sync Cradle. 	228	12
94949	10/27/2006	70	"Sony CLIE PEG-T415 Practically New, In Box "	283	6
79347	10/28/2006	52	"Palm Personal Data Assistant (PDA), Perfect!! "	218	5
50263	10/29/2006	16	NEW! PALM PILOT IIIxe PDA OS4.1 - BEST PRICE! 	189	1
75778	10/30/2006	17	Palm PDA - US Robotics w/ Stylus and Case 	306	8
39482	10/31/2006	65	SONY CLIE PEG- NX70V Color PDA &Camera 	329	11
18139	11/1/2006	94	SHARP PERSONAL ORGANIZER /TRANSLATOR 	308	2
51225	11/2/2006	22	Compaq IPAQ 3975 Pocket PC 64MB BlueTooth NR* 	129	10
21551	11/3/2006	71	Compaq Ipaq H3835 Pocket PC 64M MP3 Like New* 	328	10
70213	11/4/2006	40	PALM PILOT TOUCH SCREEN ORGANIZER/NEW/NWT 	219	10
92245	11/5/2006	80	Sharp Memo Master Organizer El-6890 	335	4
83102	11/6/2006	38	Palm IIIc PDA nr 	246	3
73283	11/7/2006	87	Newton 130 with case chargeing base and acc. 	104	10
43767	11/8/2006	13	"Palm Vx COMPLETE With OS 4.1 , Excellent "	255	10
16875	11/9/2006	44	daVinci Palm PDA by Royal 	238	15
73487	11/10/2006	84	Touch-Screen Organizer 	327	4
55625	11/11/2006	71	Like New Palm M105 & Folding Palm Keyboard NR 	126	7
38024	11/12/2006	6	BROKEN PALM IIIe PDA-STILL POWERS ON 	149	15
50520	11/13/2006	41	Palm PDA - US Robotics w/ Stylus and Case 	159	4
88582	11/14/2006	47	Compaq IPAQ 3955 w/keyboard 	156	9
93150	11/15/2006	40	Cassiopeia E-115 PocketPC Handheld Extras PDA 	233	12
72181	11/16/2006	62	HP iPaq H1910 PDA - New and Unopened 	265	4
14590	11/17/2006	55	NEW PALM M130 M 130 PDA HANDHELD PILOT COLOR 	103	5
22613	11/18/2006	62	Palm M505 Handheld PDA Color 8MB Manual+CD+NR 	137	10
50751	11/19/2006	47	NEW Palm ZIRE Handheld PDA *FREE SHIP w/BIN* 	256	2
67327	11/20/2006	36	NEW! DELL AXIM X5 300MHz PDA 300 MHz / CASE 	175	12
32331	11/21/2006	46	Sony Color CLIE PEG-T665C PDA w/ lether case 	151	7
72966	11/22/2006	10	"PALM M515, Super!, COLOR!, Expandable PDA "	317	5
55570	11/23/2006	24	NEW Palm Tungsten T handheld P80850US SEALED 	272	3
65486	11/24/2006	52	HP JORNADA 690 HANDHELD PC PDA 	194	13
32172	11/25/2006	4	PALM M130 M 130 PDA HANDHELD PILOT NEW COLOR 	182	12
38329	11/26/2006	7	Sony Color CLIE PEG-T665C PDA w/ lether case 	292	0
39364	11/27/2006	77	Compaq Ipaq 3835 *LIKE NEW* Pocket PC NR 	159	13
68412	11/28/2006	85	Palm m130 Color Handheld Brand New 	269	6
16123	11/29/2006	6	NEW SEALED Toshiba E740 Pocket PC with Wi-Fi 	313	1
13242	11/30/2006	30	IPAQ 3765 COLOR HANDHELD PC + USB Cradle Kit! 	312	0
27200	12/1/2006	36	Palm m500 w/ MODEM and 16MB Expansion + CASE 	217	5
33816	12/2/2006	26	"Palm M130 Color Screen, Virtually Unused "	182	9
87779	12/3/2006	95	Sony NZ90 PDA !!!NEW!!! 	214	14
82754	12/4/2006	90	NEW RETAIL BOXED HANDSPRING TREO 90 COLOR PDA 	328	2
24153	12/5/2006	37	NEW TOSHIBA e740 POCKET PC PDA Wireless PALM 	168	8
81031	12/6/2006	95	*NEW* Dell Axim X5 400MHz 64MB w/ USB Cradle 	206	13
22711	12/7/2006	5	Compaq iPaq H3600 and accessories 	286	8
21024	12/8/2006	8	BRAND NEW PALM ZIRE HANDHELD PDA IN BOX 	188	5
62122	12/9/2006	76	Palm Color m515 MINT No Reserve 	142	10
14456	12/10/2006	91	"PALM M130, COLOR!, Expandable! PDA "	250	3
15388	12/11/2006	23	Brand New Palm Zire Handheld PDA Organizer NR 	254	13
27734	12/12/2006	17	Dell Axim X5 400MHz 400 MHZ Pocket PC NEW 	168	4
42574	12/13/2006	24	Toshiba pocket PC E740 	166	5
19012	12/14/2006	12	NEW! DELL AXIM X5 400MHz Color PDA w/Cradle 	152	8
87481	12/15/2006	57	New HP Jornada 545 - Used Once - Excellent! 	107	11
16596	12/16/2006	77	NEW DELL Axim X5 Pocket PC PDA 400Mhz 	297	4
69262	12/17/2006	86	*NEW* DeLL Axim X5 400 Pocket PC PDA +Cradle 	312	6
56113	12/18/2006	11	Toshiba e310 e-310 Pocket PC PDA Plus++++ 	315	8
54561	12/19/2006	3	NEW HP iPAQ 5455 Pocket PC Bluetooth H5455 	243	3
52543	12/20/2006	85	HP Jornada PDA 520 series! GREAT! PDA 	176	12
52645	12/21/2006	55	Sony Clie PEG-SJ22 FULL!!!!!! 	291	13
70134	12/22/2006	63	HP Jornada HPF1260A Handheld PC 820 680 720 	158	12
73020	12/23/2006	94	HANDSPRING VISOR PRISM + GPS + PAGER 	194	12
36320	12/24/2006	50	Sony Clie` PEG-SJ20 Handheld PDA/Palm 	109	9
45311	12/25/2006	9	"Jornada 548, Socket CF NIC, 16mb CF, more! "	146	6
63103	12/26/2006	85	HP COMPAQ IPAQ 3970 POCKET PC BRAND NEW 	104	15
26711	12/27/2006	42	Wireless Palm VIIx with Case! 	329	15
86720	12/28/2006	59	Palm M125 PDA NEW Never opened 	234	12
31273	12/29/2006	36	"PALM M105, Super!, 8meg, GREAT!! PDA "	282	4
67985	12/30/2006	89	"Palm VII PDA with case, manual, cd, cradle "	226	11
76379	12/31/2006	79	Handspring Visor PDA Handheld W/ VisorPhone 	235	4
31364	1/1/2007	71	SONY TG50 CLIÉ Handheld BRAND NEW SEALED! 	256	6
86107	1/2/2007	97	PALM M515 Color PDA Handheld 16MB 	181	14
29094	1/3/2007	26	PALM IIIXE 8 MB ~ Mint Condition Never Used 	111	3
80800	1/4/2007	84	MINT CONDITION Palm m505 	210	9
90164	1/5/2007	79	"Palm M500 for repair or parts, comes with all "	232	8
19892	1/6/2007	89	** SONY CLIE PEG-SJ20 New Factory Sealed ** 	339	13
59704	1/7/2007	97	Toshiba E740-NW Pocket PC PDA PA317OU-1PO5 	324	1
19701	1/8/2007	37	New Palm Zire Handheld PDA with USB 	323	0
67450	1/9/2007	75	PALM 515 - One of Palm's best PDAs 	157	2
65068	1/10/2007	38	PALM m130 Color PDA NEW Sealed Warranty NR 	152	14
50797	1/11/2007	27	Palm M125 w/ Case and cradle-MINT CONDITION 	269	7
42666	1/12/2007	24	BRAND NEW PALM ZIRE NO RESERVE PALM ZIRE 	157	15
17502	1/13/2007	34	Palm Tungsten T Color Handheld *MINT* 	171	14
12992	1/14/2007	70	"HandSpring TREO 90, GREAT! PDA, w/BONUS! "	306	12
64838	1/15/2007	67	Sony PEG-T615 Color CLIÉ Handheld-Silver 	281	5
96448	1/16/2007	97	Sony Clie SJ20 High Resolution PDA!!! 	106	8
59764	1/17/2007	100	Brand New Sealed Palm Zire PDA Handheld 	306	4
41862	1/18/2007	89	HP JORNADA 430 COLOR POCKET PC MP3 CE PDA 	123	8
98902	1/19/2007	16	Palm IIIe with HotSync Cradle and Software 	154	0
56777	1/20/2007	83	iPAQ COMPLETE COLOR SCREEN *NO RESERVE* 	204	12
83291	1/21/2007	93	Handspring Visor Prism Color PDA L@@K~~ 	239	5
58699	1/22/2007	98	PALM M515 HANDHELD 	344	15
14874	1/23/2007	79	HP Ipaq 5450 for 45 dollars!!! LOOK!!!!! 	307	12
74706	1/24/2007	51	CYBIKO XTREME WIRELESS COMPUTER 	185	13
97546	1/25/2007	73	Palm m130 Handheld 	348	10
85338	1/26/2007	40	NEW Handspring Visor Solo 	273	12
64000	1/27/2007	15	Toshiba e740 (NO RESERVE) 	127	13
16853	1/28/2007	74	Cybiko Wireless Intertainment System 	188	1
78264	1/29/2007	63	Dell Axim X5 Handheld PDA 400MHz 64MB USB 	326	12
36576	1/30/2007	24	Sony CLIE PEG-SL10 PDA NEW Sealed Warranty NR 	151	1
17253	1/31/2007	92	PALM 505 COLOR 8MB LOOSE CHEAP *L@@K* 	180	13
29403	2/1/2007	33	Sony CLIE PEG-SJ33 Palm OS PDA 	275	12
47049	2/2/2007	59	Palm M505 Color Handheld PDA 8MB 	208	5
77086	2/3/2007	27	T-MOBILE RIM BLACKBERRY 5810 PHONE PDA E-MAIL 	183	12
59328	2/4/2007	73	"HP Jornada 820, extras & Targus leather case "	216	11
49420	2/5/2007	32	COMPAQ iPAQ 3630 POCKET PC 	105	5
70858	2/6/2007	15	Handspring Visor Deluxe 	331	0
48395	2/7/2007	42	palm m500 series portable keyboard 	291	1
50974	2/8/2007	47	Palm Vx with lots of extras 	174	8
38442	2/9/2007	89	HP iPAQ 1910 	180	5
88542	2/10/2007	97	Toshiba E740 Pocket PC w/256MB SanDisk SDCard 	264	12
47861	2/11/2007	32	PALM***m100 Handheld 	120	5
68135	2/12/2007	69	"Sharp Personal Organizer YO290P, new "	191	11
99676	2/13/2007	25	FRANKLIN ROLODEX ORGAINZER RF-8003 NIB NR 	104	14
46484	2/14/2007	35	Handspring Visor Deluxe (Palm Compatible) PDA 	141	8
49448	2/15/2007	90	Handspring Visor Deluxe PDA L@@K~~ 	261	15
99941	2/16/2007	35	Sony Clie PEG S 300 	341	8
72062	2/17/2007	66	Palm M100 USED excellent condition nr 	219	7
81146	2/18/2007	30	HP iPAQ POCKET PC h1910 W/ ACCESSORIES 	303	5
36350	2/19/2007	74	PALM IIIe HANDHELD ORGANIZER PDA w/CASE - NR! 	253	3
45314	2/20/2007	94	Brand New in Box- Palm i705 	302	5
58072	2/21/2007	25	Audiovox Maestro 1032 Pocket PC with Extras 	191	0
64956	2/22/2007	10	Like New CLIE PEG-N610C Purple NR 	117	8
84044	2/23/2007	34	SONY Clie PEG-S320 8MB Handheld PDA Complete 	222	10
47897	2/24/2007	70	PALM M125 with Accessories !!LIKE NEW!! 	264	0
43762	2/25/2007	98	Used Palm m505 **No Reserve** 	300	1
34025	2/26/2007	86	Palm III **No Reserve** 	239	7
84584	2/27/2007	44	COMPAQ IPAQ H3835 64MB RETAIL BOX SEALED 	208	0
93533	2/28/2007	55	Palm M100 PDA Nice Good working 	230	11
21679	3/1/2007	62	SONY CLIE PEG-NR70V NX70V PDA CAMERA MP3 PALM 	325	3
41616	3/2/2007	65	New Palm Tungsten W Handheld AT&T SIM 	225	9
69122	3/3/2007	2	Sony Clie PEG- NR70V PDA Digital Camera 	259	8
45587	3/4/2007	34	PALM VIIx 	339	6
33528	3/5/2007	65	Franklin REX-3 PDA In New Condition 	147	8
89797	3/6/2007	30	Palm Pilot III PDA works great! 	270	10
91824	3/7/2007	60	IBM WorkPad C3 [ Palm Vx ] NEW sealed box! 	324	13
38358	3/8/2007	55	NEW FACTORY SEALED! PALM ZIRE HANDHELD PDA NR 	109	8
88433	3/9/2007	25	Visor Prism + Sprint PCS Web Digital Link 	233	8
54433	3/10/2007	72	SONY CLIE PEG-SL10 PDA NEW FACTORY SEALED!!! 	256	4
72544	3/11/2007	76	Visor + Sprint PCS Wireless Web Digital Link 	181	14
15666	3/12/2007	97	= Dell AXIM X5 400 400MHz w/ New PXA255 CPU = 	263	1
31943	3/13/2007	49	Compaq iPaq 3835 Pocket PC - Mint Condition 	265	8
30164	3/14/2007	25	SONY CLIE PEG-T615C COLOR PDA PALM PC POCKET 	250	15
38405	3/15/2007	20	New Dell Axim X5 300 300M Pocket PC PDA &Case 	276	0
56657	3/16/2007	23	Palm M515 Color PDA- LIKE NEW IN OPEN BOX 	177	5
63134	3/17/2007	30	BRAND NEW HP/COMPAQ 5455 With EXTRA'S 	319	5
64902	3/18/2007	1	SONY CLIE PEG-T615C COLOR PDA PALM PC POCKET 	290	5
78853	3/19/2007	38	SONY CLIE PEG-T615C COLOR PDA PALM PC POCKET 	168	5
95756	3/20/2007	27	New Dell Axim X5 300 300M Pocket PC PDA &Case 	222	10
64659	3/21/2007	16	Palm Pilot M515 Color PDA 	297	5
69477	3/22/2007	28	Compaq IPAQ 3765 64MB COLOR PDA Excellent 	308	2
59613	3/23/2007	12	New Dell Axim X5 400 MHZ PDA+USB Cradle+Case! 	283	13
34885	3/24/2007	38	Brand NEW Palm Tungsten T Handheld Bluetooth 	246	11
26487	3/25/2007	54	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	262	4
31742	3/26/2007	29	BRAND NEW DeLL Axim X5 300 Handhelds PDA @@ 	241	0
76080	3/27/2007	12	BRAND NEW - SHARP ZAURUS SL-5500 HANDHELD PDA 	333	5
60121	3/28/2007	86	SONY CLIE PEG-T615C COLOR PDA PALM PC POCKET 	262	0
40185	3/29/2007	59	SHARP ZAURUS SL-5500 Handheld PDA 	111	10
51922	3/30/2007	1	Sharp SL-5500 Zaurus PDA +WARRANTY 	215	15
40804	3/31/2007	32	BRAND NEW Toshiba e335 Pocket PC w/ keyboard 	347	2
53680	4/1/2007	13	COMPAQ IPAQ 3955 POCKET PC PDA COLOR H3955 HP 	299	13
93948	4/2/2007	85	COMPAQ IPAQ 3955 POCKET PC PDA COLOR H3955 HP 	283	10
78989	4/3/2007	40	Compaq iPAQ 3835 Color Pocket PC *BRAND NEW * 	139	15
27857	4/4/2007	81	COMPAQ IPAQ 3765 W/ TARGUS STOWAWAY KEYBOARD 	211	6
61707	4/5/2007	48	"Compaq iPAQ H3765 PDA, 64MB RAM, 32MB ROM. "	266	15
73790	4/6/2007	43	compaq HP IPAQ 5450 5455 Brand New 	170	4
57586	4/7/2007	12	*NEW* DeLL Axim X5 400 Pocket PC PDA+Cradle 	182	11
23332	4/8/2007	45	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	323	8
75739	4/9/2007	48	*New* SONY Clie PEG-TG50 + Free Leather Case 	315	6
29007	4/10/2007	73	Sony Color CLIE PEG-T615C PDA -OPEN BOX 	204	4
34898	4/11/2007	69	"Palm Vx, PDA, 8Mb w/ Accessories, Like New!! "	101	10
65637	4/12/2007	85	iPAQ 3955 + MANY EXTRAS 	297	1
43291	4/13/2007	68	iPAQ H3630 POCKET PC 2002 32 Mb Color * NEW * 	146	11
61927	4/14/2007	19	Sharp SL-5500 Zaurus PDA +WARRANTY 	218	10
76608	4/15/2007	66	Toshiba Pocket PC e740 Wireless PDA - NEW 	316	5
40066	4/16/2007	7	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	314	9
39796	4/17/2007	98	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	227	0
33269	4/18/2007	67	COMPAQ IPAQ 3955 POCKET PC PDA COLOR H3955 HP 	299	11
21822	4/19/2007	79	SONY CLIE PEG-NR70V Color 16MB PDA / CAMERA 	197	3
34594	4/20/2007	37	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	106	10
31755	4/21/2007	64	HANDSPRING TREO PDA 90 - NEW IN BOX! 	174	10
45039	4/22/2007	75	PALM M130 8MB COLOR PDA ORGANIZER - NEW 	172	15
53565	4/23/2007	80	Palm Pilot M505 Color Handheld PDA 	209	4
61902	4/24/2007	69	Sharp SL-5500 Zaurus PDA +WARRANTY 	308	8
79821	4/25/2007	17	NEW DeLL Axim X5 400 Handhelds PDA w/ Cradle 	203	8
35059	4/26/2007	66	*Brand New** Sharp Zaurus SL-5500 PDA SL5500 	208	2
51162	4/27/2007	100	HP 200LX 1MB In Great Condition 3 Day NoRes 	268	1
90971	4/28/2007	70	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	283	14
66368	4/29/2007	46	PALM M515 COLOR HANDHELD PDA 16 MB. *NR* 	286	9
12755	4/30/2007	49	TOSHIBA E740 HANDHELD PC PDA W/BLUETOOTH 	257	14
99417	5/1/2007	22	Sony Clie PEG-T415 NEW - OPEN BOX 	287	2
52691	5/2/2007	89	SONY PEG-NX70V CLIÉ Brand NEW 	142	4
23272	5/3/2007	54	PALM PILOT ZIRE HandHeld PDA SEALED Retail 	335	5
94493	5/4/2007	77	TOSHIBA E740 HANDHELD PC PDA W/BLUETOOTH 	307	15
35835	5/5/2007	76	Sony PEG-S360 Clie Handheld N/R 	315	2
57232	5/6/2007	3	Brand New Palm Zire Still in Sealed Box ~NR~ 	202	15
80432	5/7/2007	36	Brand New Dell Axim X5 400 MHZ PDA + Cradle 	270	1
18051	5/8/2007	77	HP Jornada 680 Handheld PC WinCE 56k modem 	216	13
86510	5/9/2007	49	New! HP iPaq h1910 1910 Color Pocket PC PDA 	103	15
30187	5/10/2007	100	COMPAQ IPAQ 3835 206MHZ COLOR POCKET PC.*NR* 	189	2
43683	5/11/2007	62	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	222	15
31294	5/12/2007	13	HANDSPRING TREO 90 16MB COLOR PDA-BRAND NEW!! 	158	6
77008	5/13/2007	93	SONY CLIE PEG-NR70 NR70V NR70V/U FOR PARTS NR 	294	5
22594	5/14/2007	39	Compaq iPAQ 3955 Pocket PC *NEW* 	231	1
54333	5/15/2007	19	Compaq iPAQ 3835 Color Pocket PC *BRAND NEW * 	257	1
98697	5/16/2007	43	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	344	15
34689	5/17/2007	16	PALM PILOT 	142	7
43512	5/18/2007	35	"SONY CLIE PEG-NR70 Color 16MB PDA mp3, Tilt "	232	2
48485	5/19/2007	38	Palm m125 In Excellent Working Condition 	133	7
28560	5/20/2007	2	Handspring Visor Prism Color Palm Blue 	307	6
17180	5/21/2007	53	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	265	10
63866	5/22/2007	2	Brand New Retail Version Palm Zire Handheld 	168	7
64796	5/23/2007	69	Brand New Retail Version Palm Zire Handheld 	261	11
27531	5/24/2007	45	PALM PILOT L@@K EXTRAS 	262	14
59518	5/25/2007	68	Brand New Palm Zire Handheld PDA Organizer NR 	242	10
41714	5/26/2007	80	HP JORNADA 568 SERIES POCKET PC 	283	11
74527	5/27/2007	35	Brand New Dell Axim X5 400 mhz 400MHZ PDA 	134	3
98241	5/28/2007	21	Sony PEG-NX70V Color MP3 Playback +Camera *NR 	310	12
74697	5/29/2007	96	Palm M100 Handheld PDA 2 MB - 16 MHz 	262	3
86581	5/30/2007	55	PALM PILOT 	207	0
67281	5/31/2007	99	Sharp SL-5500 Zaurus PDA +WARRANTY 	287	14
42191	6/1/2007	90	Brand New Palm Zire Handheld PDA 	252	4
64489	6/2/2007	37	HANDSPRING TREO 90 16MB COLOR PDA-BRAND NEW!! 	242	5
40116	6/3/2007	94	NEW PALM M130 COLOR Handheld PDA sealed 	148	10
38831	6/4/2007	95	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	154	10
70796	6/5/2007	27	NEW Palm m130 FACTORY SEALED Full Warranty NR 	215	12
14871	6/6/2007	73	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	127	0
36294	6/7/2007	75	HP/COMPAQ iPAQ 5455 NO RESERVE 	291	9
23064	6/8/2007	24	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	183	2
62422	6/9/2007	22	PALM M125 HANDHELD PDA 8MB 	186	14
86759	6/10/2007	29	PALM M505 8MB COLOR PDA EXCELLENT No Reserve 	200	10
51006	6/11/2007	72	Palm Zire Handheld PDA - NEW 	330	13
32570	6/12/2007	48	NEW Matsucom OnHand CLEAR Wrist PC / RuPuter 	230	9
69049	6/13/2007	88	Palm M500 	111	14
26965	6/14/2007	78	PALM M505 COLOR HANDHELD PDA 8 MB 	244	15
72543	6/15/2007	93	New Toshiba E335 Pocket PC w/ keyboard 	317	0
45281	6/16/2007	58	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	181	9
18629	6/17/2007	31	HANDSPRING VISOR PRISM COLOR PDA 8MB Excellen 	347	13
27056	6/18/2007	53	HP Jornada 548 almost new 	183	3
22791	6/19/2007	80	HP Jornada 545 *NO RESERVE* 	276	14
90257	6/20/2007	51	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	134	11
60629	6/21/2007	77	Palm Pilot i705 Handheld PDA No Reserve 	197	11
29948	6/22/2007	23	"E-125 Cassiopeia 32MB, TFT LCD COLOR. "	327	15
37976	6/23/2007	51	Complete Psion 5 package (US 8MB version) 	336	6
72639	6/24/2007	21	SONY CLIE PEG-N760C Original Box GOOD PDA 	176	11
72014	6/25/2007	72	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	211	15
30810	6/26/2007	14	Compaq IPAQ 3975 OPEN BOX - LIKE NEW 	136	6
25765	6/27/2007	63	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	278	8
14131	6/28/2007	75	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	313	4
39481	6/29/2007	67	Compaq iPAQ H3850 with Many Accessories 	243	8
67843	6/30/2007	91	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	300	2
53920	7/1/2007	50	"Visor Deluxe, black, excellent condition, NR! "	154	7
94919	7/2/2007	14	Palm Pilot M130 **SEALED in BOX** Color PDA! 	159	9
84185	7/3/2007	53	Palm IIIC 8mb Color PDA with bonus software 	154	11
64406	7/4/2007	22	Brand New Retail Version Palm Zire Handheld 	248	6
37126	7/5/2007	47	Palm m505 -- COLOR 8MB - SD Slot - Like New! 	174	10
93223	7/6/2007	79	EVEREX FREESTYLE PALM PC 	168	11
76190	7/7/2007	46	Like new Toshiba E310 with Extra 	163	11
60931	7/8/2007	12	PALM M125 HANDHELD PDA 8MB No Reserve 	285	1
97927	7/9/2007	18	"HP Jornada 568 64MB RAM, NR "	237	11
54059	7/10/2007	52	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	160	1
73983	7/11/2007	98	PALM PILOT M125 HANDHELD PDA 8MB 	102	14
59594	7/12/2007	10	"Palm Vx PDA, 8Mb , NR "	218	8
49315	7/13/2007	20	SONY NR70V 	172	10
96216	7/14/2007	8	HANDSPRING TREO 90 COLOR PDA-BRAND NEW!! 	280	11
89711	7/15/2007	92	Like New Palm M100. NO RESERVE! 	265	14
96488	7/16/2007	76	Palm IIIxe Handheld PDA - GREAT/BID NOW!! 	256	9
33826	7/17/2007	66	Palm IIIxe Handheld - Value & Function 	350	0
48480	7/18/2007	21	Palm m500 Package 	339	0
40276	7/19/2007	38	Handspring TREO 90 Color Organizer - New! 	333	13
34256	7/20/2007	65	BRAND NEW Sealed Compaq iPAQ 3955 (SEALED) 	300	14
78835	7/21/2007	55	PALM M130 PDA COLOR! BRAND NEW SEALED NR!!! 	155	5
72697	7/22/2007	44	Sony Palm Peg-S300 W/8MB Stick 	231	13
82040	7/23/2007	63	BRAND NEW...SEALED ZIRE....CHEAP!!!!!! 	183	3
14238	7/24/2007	94	Brand New Palm Zire Still in Sealed Box ~NR~ 	339	3
68926	7/25/2007	27	HP ipaq 5455 PDA w/32MB MMC USED 	146	4
66928	7/26/2007	30	PALM ZIRE HANDHELD PDA ORGANIZER RETAIL L@@K 	289	2
85440	7/27/2007	18	Nextel BlackBerry 6510 Phone 	326	13
95347	7/28/2007	21	"SONY PEG-S320 with Bodyglove, WriteRight "	334	13
88229	7/29/2007	53	Compaq iPaq 3870 *BRAND NEW - SEALED* 	124	11
24902	7/30/2007	98	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	144	6
74611	7/31/2007	9	SONY CLIE PEG-NR70V W/ LOTS OF EXTRAS 	138	1
70558	8/1/2007	29	palm pilot vx looks brand new 	237	4
14670	8/2/2007	24	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	215	11
47597	8/3/2007	19	PALM PILOT M125 HANDHELD PDA 8MB 	171	13
57460	8/4/2007	28	Deluxe in great used condition 	193	7
45822	8/5/2007	90	palmIIIc color works great 	322	8
67634	8/6/2007	42	NEW Compaq iPaq PDA H3970 3970 Pocket PC - UK 	115	5
16306	8/7/2007	23	Palm Pilot IIIc Color Works Perfect 	183	10
65244	8/8/2007	59	Franklin eBookMan EBM-911 eBook Reader NEW 	122	14
16788	8/9/2007	4	Palm Tungsten T handheld 	296	6
61064	8/10/2007	35	palm pilot vx works 	105	13
93977	8/11/2007	57	"Palm IIIc COLOR PDA, similar to m515 m130 "	140	9
94247	8/12/2007	17	palmIIIc color works great 	160	8
91436	8/13/2007	45	SONY CLIE S320 handheld PDA NO RESERVE!!!! 	104	9
90850	8/14/2007	61	Nice Palm M105 With box and accessories 	281	6
39070	8/15/2007	12	NIB HP/COMPAQ 5455 w/ CASE 	297	11
60677	8/16/2007	60	Franklin eBookMan EBM-911 eBook Reader NEW 	194	12
38804	8/17/2007	2	SONY HANDHELD PEG-S300 PERSONAL ENT.ORGNIZER 	169	5
42088	8/18/2007	43	FacSeal SONY CLIE PEG-NX70V PDA Palm Handheld 	254	5
